2013/07/24,2253.38,2265.58,2217.19,2249.15,69592307,69279825920.00
2013/07/25,2255.22,2268.84,2227.85,2237.68,65774316,60558364672.00
2013/07/26,2226.43,2238.42,2209.81,2224.01,48941098,45636071424.00
2013/07/29,2205.08,2205.08,2169.02,2175.97,54600925,49624612864.00
2013/07/30,2184.01,2221.59,2162.98,2189.39,55193623,50907226112.00
2013/07/31,2211.75,2235.38,2187.21,2193.02,48327055,46723493888.00
2013/08/01,2206.00,2245.56,2200.63,2245.36,62603997,58944765952.00
2013/08/02,2263.50,2274.71,2244.25,2247.26,60890893,58460000256.00
2013/08/05,2249.98,2278.33,2243.22,2278.33,55342151,53623066624.00
2013/08/06,2270.67,2302.48,2256.72,2293.64,73746895,68993572864.00
2013/08/07,2292.38,2313.88,2276.86,2280.62,73048695,69560483840.00
2013/08/08,2277.25,2297.63,2267.07,2276.78,53098430,52710277120.00
2013/08/09,2288.51,2301.59,2258.33,2286.01,64600017,62663979008.00
2013/08/12,2296.22,2352.89,2293.18,2352.79,97863216,94038908928.00
2013/08/13,2352.88,2360.83,2340.73,2359.07,78393636,71178518528.00
2013/08/14,2362.62,2386.60,2340.83,2349.08,75942128,71338221568.00
2013/08/15,2348.84,2362.09,2319.78,2321.58,61951853,59411202048.00
2013/08/16,2314.26,2423.08,2295.02,2304.14,120369563,104026775552.00
2013/08/19,2286.20,2340.19,2284.08,2331.43,72483224,67064926208.00
2013/08/20,2325.86,2353.41,2303.67,2312.47,73086345,67589705728.00
2013/08/21,2320.58,2321.64,2291.05,2308.59,55007384,50886496256.00
2013/08/22,2302.67,2329.14,2297.02,2303.93,55338104,51686309888.00
2013/08/23,2314.87,2321.04,2251.92,2286.93,68967133,65459847168.00
2013/08/26,2294.76,2336.38,2288.50,2335.62,70371043,66541010944.00
2013/08/27,2332.80,2345.11,2322.46,2340.88,65990333,62575378432.00
2013/08/28,2326.10,2345.36,2307.04,2328.06,89256174,80965558272.00
2013/08/29,2338.56,2342.32,2308.15,2318.31,66085415,59719880704.00
2013/08/30,2315.91,2334.41,2303.61,2313.91,87654515,76695994368.00
2013/09/02,2319.96,2329.87,2297.45,2320.34,79510249,73575866368.00
2013/09/03,2326.23,2354.86,2321.30,2354.50,80554005,72663982080.00
2013/09/04,2352.54,2360.66,2345.44,2350.70,78725763,68509011968.00
2013/09/05,2350.93,2351.22,2336.75,2341.74,62951383,59606065152.00
2013/09/06,2336.77,2361.18,2335.93,2357.78,73340116,63916892160.00
2013/09/09,2374.26,2449.25,2372.69,2440.61,149889640,127299543040.00
2013/09/10,2446.45,2475.20,2435.83,2474.89,154855992,130648129536.00
2013/09/11,2483.79,2504.47,2471.62,2482.89,166914974,142830288896.00
2013/09/12,2480.47,2527.38,2469.72,2507.46,145173175,126115528704.00
2013/09/13,2502.54,2515.78,2481.45,2488.90,110775049,98275008512.00
2013/09/16,2501.08,2503.69,2467.13,2478.39,105383282,97043841024.00
2013/09/17,2480.81,2481.71,2426.46,2427.32,99459982,93115105280.00
2013/09/18,2426.04,2439.63,2407.24,2432.51,71040759,69341323264.00
2013/09/23,2441.52,2473.16,2439.99,2472.29,80128352,80920690688.00
2013/09/24,2470.72,2470.75,2420.09,2443.89,97853013,96769835008.00
2013/09/25,2440.84,2455.04,2423.28,2429.03,90518418,89119219712.00
2013/09/26,2422.63,2422.63,2382.54,2384.44,86236770,84183924736.00
2013/09/27,2382.22,2402.20,2379.86,2394.97,65971508,66383990784.00
2013/09/30,2406.21,2415.08,2397.22,2409.04,59513992,60990140416.00
2013/10/08,2406.42,2446.70,2392.57,2441.81,84785506,84229906432.00
2013/10/09,2432.94,2453.75,2424.77,2453.58,76277645,76128337920.00
2013/10/10,2455.64,2455.98,2422.02,2429.32,90329706,89468018688.00
2013/10/11,2442.36,2471.17,2439.63,2468.51,93388261,91811545088.00
2013/10/14,2472.27,2483.13,2462.55,2472.54,100081301,99109158912.00
2013/10/15,2475.32,2479.13,2449.42,2467.52,89173496,86100819968.00
2013/10/16,2459.08,2459.08,2409.72,2421.37,88979834,83150848000.00
2013/10/17,2432.65,2440.92,2407.78,2413.33,71222474,67722891264.00
2013/10/18,2415.12,2435.71,2410.60,2426.05,60291630,59138752512.00
2013/10/21,2431.92,2472.79,2423.56,2471.32,84909795,82223144960.00
2013/10/22,2470.25,2470.25,2439.86,2445.89,90703029,83412049920.00
2013/10/23,2451.56,2474.37,2412.48,2418.49,91545355,83286777856.00
2013/10/24,2412.24,2422.94,2395.47,2400.51,64560821,60427235328.00
2013/10/25,2400.52,2413.33,2353.99,2368.56,77070182,70778093568.00
2013/10/28,2372.57,2377.25,2351.86,2365.95,62876152,56602099712.00
2013/10/29,2369.22,2408.62,2327.90,2372.05,106737833,91741560832.00
2013/10/30,2371.85,2407.85,2365.51,2407.47,92178126,75735064576.00
2013/10/31,2398.40,2398.40,2370.23,2373.72,82736964,70393880576.00
2013/11/01,2373.96,2395.00,2365.15,2384.96,63055762,57820024832.00
2013/11/04,2397.21,2404.90,2376.36,2380.45,51798461,48959463424.00
2013/11/05,2366.88,2385.69,2343.80,2383.77,62084488,56935550976.00
2013/11/06,2371.32,2383.54,2352.79,2353.57,63776663,59536871424.00
2013/11/07,2351.87,2356.67,2328.25,2340.55,54821747,50942570496.00
2013/11/08,2329.08,2342.67,2306.04,2307.95,53788508,48564998144.00
2013/11/11,2305.94,2325.23,2295.00,2315.89,45739457,42566549504.00
2013/11/12,2319.36,2342.53,2316.60,2340.00,52687545,49854763008.00
2013/11/13,2325.36,2325.56,2287.55,2288.12,59848831,53183049728.00
2013/11/14,2291.27,2305.70,2279.01,2304.50,57310356,51945078784.00
2013/11/15,2306.55,2377.21,2306.55,2350.73,86391771,83147857920.00
2013/11/18,2367.88,2429.57,2361.04,2428.90,110034633,108549513216.00
2013/11/19,2427.93,2427.93,2405.08,2412.16,78648296,79884935168.00
2013/11/20,2428.77,2435.43,2406.42,2424.85,72291801,67741429760.00
2013/11/21,2412.45,2415.38,2382.88,2409.99,87706677,82220523520.00
2013/11/22,2415.29,2419.00,2393.58,2397.96,75000675,70052208640.00
2013/11/25,2385.78,2418.85,2380.69,2388.63,66144734,63811264512.00
2013/11/26,2387.83,2399.02,2380.41,2387.42,59185864,53334204416.00
2013/11/27,2386.36,2422.81,2383.78,2414.48,75294088,70744776704.00
2013/11/28,2419.15,2460.56,2417.24,2439.53,90660406,86852444160.00
2013/11/29,2442.68,2446.40,2432.39,2438.94,61803746,61907374080.00
2013/12/02,2423.97,2464.86,2397.01,2418.79,119655123,112921837568.00
2013/12/03,2410.69,2448.33,2406.66,2442.78,74455752,72045232128.00
